date,city,pm25,pm10,no2,o3,co,aqi
2023-06-18,Sao Paulo,18.5,36.0,16.0,33.5,1.02,64
2023-06-19,Sao Paulo,26.7,49.7,16.4,23.6,1.78,82
2023-06-20,Sao Paulo,12.2,23.0,9.3,35.5,1.0,51
2023-06-21,Sao Paulo,10.6,22.5,6.8,36.5,1.0,44
2023-06-22,Sao Paulo,8.5,19.1,9.7,44.5,0.53,35
2023-06-23,Sao Paulo,2.9,1.0,6.1,36.7,0.8,12
2023-06-24,Sao Paulo,17.6,19.9,11.6,39.2,1.48,63
2023-06-25,Sao Paulo,24.2,39.3,13.3,35.5,1.69,76
2023-06-26,Sao Paulo,20.2,31.4,11.4,34.3,2.26,68
2023-06-27,Sao Paulo,20.7,31.5,10.5,27.3,1.64,69
2023-06-28,Sao Paulo,23.9,37.3,18.2,31.5,1.34,76
2023-06-29,Sao Paulo,8.1,25.2,5.7,40.4,0.38,34
2023-06-30,Sao Paulo,15.9,30.1,4.3,28.7,1.89,59
2023-07-01,Sao Paulo,13.7,28.0,8.6,34.5,0.1,54
2023-07-02,Sao Paulo,21.9,29.6,13.7,42.4,2.17,72
2023-07-03,Sao Paulo,4.1,16.0,4.2,39.8,0.1,17
2023-07-04,Sao Paulo,1.0,1.0,1.0,32.9,0.1,4
2023-07-05,Sao Paulo,16.0,30.5,13.0,33.9,1.6,59
2023-07-06,Sao Paulo,19.6,43.6,13.7,41.1,1.31,67
2023-07-07,Sao Paulo,26.6,36.5,16.5,40.8,1.6,81
2023-07-08,Sao Paulo,1.8,5.7,3.6,44.4,0.1,8
2023-07-09,Sao Paulo,7.4,6.8,4.2,25.2,0.1,31
2023-07-10,Sao Paulo,12.9,19.3,8.6,39.1,0.97,53
2023-07-11,Sao Paulo,19.7,34.8,14.7,32.3,1.31,67
2023-07-12,Sao Paulo,18.3,34.4,7.3,32.8,1.4,64
2023-07-13,Sao Paulo,25.3,42.9,16.9,29.2,2.11,79
2023-07-14,Sao Paulo,19.4,30.5,18.7,43.9,1.27,66
2023-07-15,Sao Paulo,11.5,25.5,10.3,38.0,1.44,48
2023-07-16,Sao Paulo,21.1,38.5,9.6,38.0,1.55,70
2023-07-17,Sao Paulo,8.9,4.3,4.5,47.1,0.63,37
2023-07-18,Sao Paulo,14.0,23.6,14.2,34.1,0.61,55
2023-07-19,Sao Paulo,12.1,19.9,3.8,31.0,0.51,51
2023-07-20,Sao Paulo,24.8,54.0,13.8,31.2,1.64,78
2023-07-21,Sao Paulo,21.1,34.9,12.0,31.7,1.68,70
2023-07-22,Sao Paulo,17.7,37.7,14.9,40.9,1.56,63
2023-07-23,Sao Paulo,9.4,24.7,7.8,23.3,0.1,39
2023-07-24,Sao Paulo,20.8,40.1,13.2,39.1,1.87,69
2023-07-25,Sao Paulo,8.3,12.6,4.5,36.7,1.4,35
2023-07-26,Sao Paulo,13.4,24.7,10.6,41.8,1.18,54
2023-07-27,Sao Paulo,10.1,11.8,7.8,26.7,0.1,42
2023-07-28,Sao Paulo,1.0,1.0,1.0,40.2,0.15,4
2023-07-29,Sao Paulo,7.8,17.1,3.8,34.2,1.09,33
2023-07-30,Sao Paulo,10.3,22.7,6.4,43.8,0.85,43
2023-07-31,Sao Paulo,12.6,27.3,4.2,36.3,0.73,52
2023-08-01,Sao Paulo,19.7,39.6,8.8,34.2,0.43,67
2023-08-02,Sao Paulo,3.4,11.3,8.0,34.0,0.94,14
2023-08-03,Sao Paulo,10.6,19.2,9.8,37.1,1.09,44
2023-08-04,Sao Paulo,10.2,18.2,7.7,27.8,0.52,42
2023-08-05,Sao Paulo,5.9,1.0,4.3,43.9,0.74,25
2023-08-06,Sao Paulo,22.4,40.7,10.6,42.8,1.95,73
2023-08-07,Sao Paulo,6.7,14.7,1.7,34.1,0.75,28
2023-08-08,Sao Paulo,7.5,5.5,4.8,37.4,0.58,31
2023-08-09,Sao Paulo,18.4,31.3,13.7,32.1,1.96,64
2023-08-10,Sao Paulo,7.1,8.2,1.0,27.7,0.54,29
2023-08-11,Sao Paulo,13.3,19.9,3.5,37.6,0.1,54
2023-08-12,Sao Paulo,1.0,2.8,1.0,36.5,0.1,4
2023-08-13,Sao Paulo,25.2,46.4,16.2,37.5,1.5,79
2023-08-14,Sao Paulo,20.1,34.7,8.6,24.1,1.28,68
2023-08-15,Sao Paulo,9.7,22.0,5.1,49.4,1.27,40
2023-08-16,Sao Paulo,17.1,36.7,8.9,33.9,1.29,61
2023-08-17,Sao Paulo,24.6,42.4,14.6,28.2,1.33,77
2023-08-18,Sao Paulo,19.6,31.5,11.5,30.2,1.94,67
2023-08-19,Sao Paulo,1.3,5.0,1.0,46.5,0.13,5
2023-08-20,Sao Paulo,11.3,24.3,4.8,22.4,0.68,47
2023-08-21,Sao Paulo,11.4,24.4,8.0,38.4,1.18,48
2023-08-22,Sao Paulo,17.7,28.3,6.1,35.7,0.84,63
2023-08-23,Sao Paulo,11.0,13.9,2.9,32.3,1.44,46
2023-08-24,Sao Paulo,23.3,34.6,14.6,46.5,2.22,75
2023-08-25,Sao Paulo,14.6,14.5,9.7,37.8,0.77,56
2023-08-26,Sao Paulo,13.1,19.8,6.5,33.7,0.88,53
2023-08-27,Sao Paulo,1.0,1.0,1.4,26.6,0.1,4
2023-08-28,Sao Paulo,34.6,59.0,12.0,39.5,2.92,98
2023-08-29,Sao Paulo,12.9,23.3,3.4,42.1,1.42,53
2023-08-30,Sao Paulo,1.8,10.4,1.0,55.0,0.22,7
2023-08-31,Sao Paulo,28.8,45.2,15.5,38.6,2.92,86
2023-09-01,Sao Paulo,36.4,61.7,26.2,37.9,2.81,103
2023-09-02,Sao Paulo,28.1,55.5,17.4,35.6,2.7,85
2023-09-03,Sao Paulo,2.7,1.0,2.4,31.1,0.1,11
2023-09-04,Sao Paulo,21.1,34.9,19.2,36.0,1.84,70
2023-09-05,Sao Paulo,17.4,35.7,10.9,36.5,1.58,62
2023-09-06,Sao Paulo,17.7,38.5,13.6,33.7,0.96,63
2023-09-07,Sao Paulo,17.8,41.4,7.9,39.1,0.99,63
2023-09-08,Sao Paulo,21.2,46.5,14.7,41.8,1.41,70
2023-09-09,Sao Paulo,13.9,20.0,3.9,34.0,0.95,55
2023-09-10,Sao Paulo,19.6,30.8,12.7,38.1,1.29,67
2023-09-11,Sao Paulo,14.4,26.6,9.7,40.6,1.84,56
2023-09-12,Sao Paulo,26.0,40.1,6.1,35.0,2.11,80
2023-09-13,Sao Paulo,28.4,41.4,18.1,33.1,1.54,85
2023-09-14,Sao Paulo,9.7,13.6,6.3,42.6,0.95,41
2023-09-15,Sao Paulo,16.9,28.0,5.3,45.4,1.2,61
2023-09-16,Sao Paulo,15.3,33.1,10.1,26.1,1.35,58
2023-09-17,Sao Paulo,17.7,20.8,11.2,37.1,1.25,63
2023-09-18,Sao Paulo,27.0,50.2,18.1,39.2,2.46,82
2023-09-19,Sao Paulo,8.2,12.1,3.4,40.3,0.1,34
2023-09-20,Sao Paulo,9.4,23.6,7.0,38.5,0.46,39
2023-09-21,Sao Paulo,23.1,35.1,19.7,37.8,2.13,74
2023-09-22,Sao Paulo,8.2,10.9,6.7,36.6,1.09,34
2023-09-23,Sao Paulo,33.2,51.4,25.0,49.6,1.91,95
2023-09-24,Sao Paulo,27.8,55.7,17.1,38.4,2.44,84
2023-09-25,Sao Paulo,22.1,20.4,10.8,29.5,2.08,72
2023-09-26,Sao Paulo,19.9,37.8,8.1,44.8,1.22,67
2023-09-27,Sao Paulo,24.1,55.8,12.2,23.7,1.87,76
2023-09-28,Sao Paulo,5.1,16.7,2.4,40.0,0.1,21
2023-09-29,Sao Paulo,21.9,33.4,9.5,32.9,2.81,72
2023-09-30,Sao Paulo,19.5,34.8,12.7,41.4,1.08,67
2023-10-01,Sao Paulo,6.0,12.1,5.7,35.2,0.18,25
2023-10-02,Sao Paulo,27.6,39.9,17.1,46.8,1.43,84
2023-10-03,Sao Paulo,24.9,32.5,14.2,32.5,1.99,78
2023-10-04,Sao Paulo,26.5,45.5,21.3,26.7,2.44,81
2023-10-05,Sao Paulo,13.0,19.4,5.3,52.5,0.65,53
2023-10-06,Sao Paulo,24.7,35.4,16.9,24.7,2.45,77
2023-10-07,Sao Paulo,20.5,34.7,9.8,47.5,2.34,69
2023-10-08,Sao Paulo,21.2,35.7,4.0,43.4,1.51,70
2023-10-09,Sao Paulo,31.8,61.2,9.8,35.5,1.63,93
2023-10-10,Sao Paulo,26.4,38.7,19.3,36.1,0.5,81
2023-10-11,Sao Paulo,33.5,57.8,19.7,34.3,2.32,96
2023-10-12,Sao Paulo,15.7,30.9,11.0,41.7,0.7,59
2023-10-13,Sao Paulo,24.6,39.1,10.1,41.5,3.08,77
2023-10-14,Sao Paulo,17.9,29.0,8.3,28.6,1.29,63
2023-10-15,Sao Paulo,10.7,20.8,4.3,39.2,1.25,44
2023-10-16,Sao Paulo,14.6,17.2,7.6,32.8,0.95,56
2023-10-17,Sao Paulo,32.0,63.2,20.4,38.6,2.53,93
2023-10-18,Sao Paulo,19.9,42.9,12.0,29.2,0.95,67
2023-10-19,Sao Paulo,34.3,72.2,13.0,41.9,2.47,98
2023-10-20,Sao Paulo,35.4,59.1,18.8,47.5,2.13,500
2023-10-21,Sao Paulo,17.3,33.3,12.4,46.3,0.86,62
2023-10-22,Sao Paulo,30.5,53.4,19.9,28.4,1.85,90
2023-10-23,Sao Paulo,21.6,29.8,13.3,23.1,1.76,71
2023-10-24,Sao Paulo,24.2,39.6,16.0,17.9,0.68,77
2023-10-25,Sao Paulo,19.0,34.7,14.8,34.3,0.68,65
2023-10-26,Sao Paulo,27.1,40.8,13.8,33.2,2.16,83
2023-10-27,Sao Paulo,40.6,66.3,19.5,24.5,1.96,114
2023-10-28,Sao Paulo,20.9,42.9,11.8,45.4,1.64,69
2023-10-29,Sao Paulo,25.3,41.9,14.7,53.4,2.96,79
2023-10-30,Sao Paulo,43.9,65.1,32.4,44.1,2.74,122
2023-10-31,Sao Paulo,20.0,29.9,16.3,49.6,1.4,68
2023-11-01,Sao Paulo,31.3,73.3,10.3,35.1,1.28,91
2023-11-02,Sao Paulo,26.7,52.1,17.0,46.7,2.24,82
2023-11-03,Sao Paulo,30.3,67.5,27.6,39.7,2.5,89
2023-11-04,Sao Paulo,13.6,23.0,7.2,53.3,1.07,54
2023-11-05,Sao Paulo,31.4,55.7,19.0,29.3,0.97,92
2023-11-06,Sao Paulo,18.2,30.6,16.7,49.0,2.27,64
2023-11-07,Sao Paulo,42.9,75.6,30.4,21.9,2.37,119
2023-11-08,Sao Paulo,33.2,49.3,17.5,32.3,3.17,95
2023-11-09,Sao Paulo,41.0,71.7,35.5,29.0,3.29,114
2023-11-10,Sao Paulo,44.0,73.6,20.9,31.7,2.92,122
2023-11-11,Sao Paulo,32.5,56.8,15.7,44.9,1.96,94
2023-11-12,Sao Paulo,21.2,38.3,13.6,59.2,1.31,70
2023-11-13,Sao Paulo,26.7,53.7,14.1,32.3,2.31,82
2023-11-14,Sao Paulo,35.9,51.5,27.4,39.8,3.26,102
2023-11-15,Sao Paulo,19.4,35.2,10.6,42.1,0.88,66
2023-11-16,Sao Paulo,36.4,62.3,15.4,49.1,2.36,103
2023-11-17,Sao Paulo,27.4,54.4,15.8,51.8,3.07,83
2023-11-18,Sao Paulo,29.0,42.4,25.4,35.0,1.74,86
2023-11-19,Sao Paulo,18.1,26.0,6.6,25.4,1.86,64
2023-11-20,Sao Paulo,39.6,76.3,27.1,41.7,3.98,111
2023-11-21,Sao Paulo,57.5,110.3,35.0,31.7,5.1,152
2023-11-22,Sao Paulo,33.9,57.0,23.3,25.1,2.72,97
2023-11-23,Sao Paulo,41.5,78.2,30.9,61.2,2.9,116
2023-11-24,Sao Paulo,34.2,47.0,22.0,43.8,3.34,97
2023-11-25,Sao Paulo,36.2,68.6,20.8,36.6,2.09,103
2023-11-26,Sao Paulo,13.3,22.8,4.9,23.8,1.65,54
2023-11-27,Sao Paulo,29.3,58.7,15.2,32.2,1.72,87
2023-11-28,Sao Paulo,41.0,78.3,28.9,33.3,4.24,115
2023-11-29,Sao Paulo,31.3,58.4,18.2,41.5,2.5,91
2023-11-30,Sao Paulo,28.2,54.5,8.7,36.0,1.0,85
2023-12-01,Sao Paulo,30.7,48.0,16.1,36.0,2.66,90
2023-12-02,Sao Paulo,32.6,59.6,16.2,37.4,3.0,94
2023-12-03,Sao Paulo,38.1,77.8,19.5,22.3,3.63,107
2023-12-04,Sao Paulo,35.0,67.2,21.2,25.8,2.05,99
2023-12-05,Sao Paulo,46.6,82.0,24.7,24.2,3.92,128
2023-12-06,Sao Paulo,44.1,79.2,18.1,33.6,3.16,122
2023-12-07,Sao Paulo,39.4,77.2,21.0,37.6,2.75,110
2023-12-08,Sao Paulo,24.1,47.5,13.9,41.0,2.15,76
2023-12-09,Sao Paulo,20.8,33.5,8.9,35.5,2.21,69
2023-12-10,Sao Paulo,28.5,45.6,13.5,38.1,2.55,86
2023-12-11,Sao Paulo,27.5,53.7,19.3,34.8,1.51,83
2023-12-12,Sao Paulo,34.6,58.1,18.5,22.0,2.03,98
2023-12-13,Sao Paulo,35.8,72.1,13.7,16.6,2.3,102
2023-12-14,Sao Paulo,34.6,54.5,24.2,24.8,2.03,98
2023-12-15,Sao Paulo,46.7,90.1,29.5,40.4,3.97,129
2023-12-16,Sao Paulo,20.9,40.9,10.8,26.9,2.35,69
2023-12-17,Sao Paulo,30.0,53.2,12.0,27.7,4.1,89
2023-12-18,Sao Paulo,23.8,29.4,10.3,46.6,1.86,76
2023-12-19,Sao Paulo,40.5,83.8,15.6,25.5,4.1,113
2023-12-20,Sao Paulo,37.6,66.8,19.1,36.6,2.99,106
2023-12-21,Sao Paulo,28.2,43.6,9.5,44.1,2.9,85
2023-12-22,Sao Paulo,44.9,60.6,25.0,32.8,4.71,124
2023-12-23,Sao Paulo,28.6,51.8,18.0,28.4,2.42,86
2023-12-24,Sao Paulo,42.6,77.8,24.6,33.7,2.06,119
2023-12-25,Sao Paulo,42.4,78.7,20.1,24.8,4.84,118
2023-12-26,Sao Paulo,54.0,110.1,28.7,48.8,4.07,147
2023-12-27,Sao Paulo,24.5,40.5,13.6,37.9,1.4,77
2023-12-28,Sao Paulo,38.8,83.0,25.9,35.8,2.97,109
2023-12-29,Sao Paulo,38.8,73.9,16.5,40.3,2.78,109
2023-12-30,Sao Paulo,36.4,61.7,21.9,36.4,3.54,103
2023-12-31,Sao Paulo,34.2,65.3,19.5,48.2,2.04,97
2023-01-01,Paris,7.8,13.6,1.0,38.2,1.33,33
2023-01-02,Paris,19.7,29.1,10.5,42.7,1.63,67
2023-01-03,Paris,24.8,49.1,17.8,37.1,2.28,78
2023-01-04,Paris,24.1,49.5,8.3,33.5,1.85,76
2023-01-05,Paris,21.9,36.2,17.5,49.0,1.86,72
2023-01-06,Paris,32.4,62.0,20.3,41.2,2.03,94
2023-01-07,Paris,25.2,45.0,19.0,31.6,2.71,79
2023-01-08,Paris,13.5,19.8,11.2,31.1,0.33,54
2023-01-09,Paris,21.2,36.6,6.3,39.4,2.53,70
2023-01-10,Paris,12.8,13.4,1.0,48.9,1.37,52
2023-01-11,Paris,25.4,36.4,16.1,28.4,2.21,79
2023-01-12,Paris,14.1,27.6,8.4,43.7,1.49,55
2023-01-13,Paris,16.6,27.0,9.7,49.3,1.82,60
2023-01-14,Paris,20.5,38.7,10.9,30.4,1.36,69
2023-01-15,Paris,9.2,18.5,1.2,44.6,0.1,38
2023-01-16,Paris,25.0,50.6,11.0,47.5,2.09,78
2023-01-17,Paris,17.6,27.6,4.3,38.0,1.78,63
2023-01-18,Paris,19.3,26.5,11.1,33.9,0.7,66
2023-01-19,Paris,13.9,26.4,2.0,44.1,0.6,55
2023-01-20,Paris,28.7,45.3,25.2,44.9,2.88,86
2023-01-21,Paris,23.0,51.0,3.0,41.6,1.02,74
2023-01-22,Paris,17.1,37.7,18.0,37.2,0.79,62
2023-01-23,Paris,14.8,20.4,8.4,39.6,1.62,57
2023-01-24,Paris,18.4,38.7,13.4,46.0,1.46,64
2023-01-25,Paris,13.7,34.1,6.5,40.0,1.01,54
2023-01-26,Paris,17.0,30.0,6.0,31.4,2.0,61
2023-01-27,Paris,31.6,45.2,16.5,26.1,3.32,92
2023-01-28,Paris,15.2,19.1,10.0,44.3,0.1,58
2023-01-29,Paris,16.9,29.6,17.6,43.6,1.17,61
2023-01-30,Paris,23.1,41.3,20.6,26.0,1.72,74
2023-01-31,Paris,25.3,46.0,5.4,23.3,1.62,79
2023-02-01,Paris,19.3,26.7,5.9,42.7,1.82,66
2023-02-02,Paris,22.6,35.0,9.9,39.6,2.16,73
2023-02-03,Paris,19.5,30.5,15.7,25.2,1.43,67
2023-02-04,Paris,20.4,35.8,8.2,20.8,1.52,68
2023-02-05,Paris,12.0,20.4,6.3,42.7,0.12,50
2023-02-06,Paris,19.8,28.8,11.2,26.4,1.94,67
2023-02-07,Paris,18.0,36.7,11.7,35.0,1.66,63
2023-02-08,Paris,16.0,27.0,11.9,34.2,0.29,59
2023-02-09,Paris,21.9,29.4,15.0,36.4,1.55,72
2023-02-10,Paris,20.3,39.1,14.0,29.8,2.14,68
2023-02-11,Paris,15.0,17.8,9.8,39.1,1.67,57
2023-02-12,Paris,16.7,39.3,12.7,34.4,1.5,61
2023-02-13,Paris,23.6,47.2,9.4,49.5,1.88,75
2023-02-14,Paris,9.9,19.4,5.3,45.8,1.07,41
2023-02-15,Paris,21.7,42.7,13.8,31.3,1.71,71
2023-02-16,Paris,14.5,23.4,8.7,45.6,1.85,56
2023-02-17,Paris,24.2,52.0,18.2,41.8,2.35,77
2023-02-18,Paris,16.9,33.5,6.3,37.5,2.03,61
2023-02-19,Paris,17.5,26.5,10.7,53.2,0.52,62
2023-02-20,Paris,24.8,44.2,14.4,29.2,1.67,78
2023-02-21,Paris,22.9,41.0,13.8,28.0,0.82,74
2023-02-22,Paris,19.6,26.7,1.8,47.4,1.0,67
2023-02-23,Paris,16.2,34.7,9.5,34.4,1.57,60
2023-02-24,Paris,21.8,41.7,18.9,39.7,1.91,71
2023-02-25,Paris,26.4,42.7,18.2,35.7,0.62,81
2023-02-26,Paris,17.2,27.7,7.5,40.6,0.82,62
2023-02-27,Paris,23.2,31.0,6.8,32.3,2.3,74
2023-02-28,Paris,14.7,39.5,7.7,45.9,1.32,56
2023-03-01,Paris,28.9,62.4,8.0,42.3,2.55,86
2023-03-02,Paris,24.8,40.8,11.3,39.9,2.6,78
2023-03-03,Paris,14.9,24.1,8.0,32.6,1.12,57
2023-03-04,Paris,21.1,39.3,11.5,33.4,2.79,70
2023-03-05,Paris,17.3,30.2,6.9,26.8,0.59,62
2023-03-06,Paris,15.7,26.8,9.0,41.6,1.86,59
2023-03-07,Paris,18.4,31.5,18.2,33.3,2.14,64
2023-03-08,Paris,18.0,28.3,14.8,31.2,0.1,63
2023-03-09,Paris,23.9,42.4,8.9,29.1,2.39,76
2023-03-10,Paris,10.7,16.5,4.3,31.0,0.76,44
2023-03-11,Paris,20.4,36.6,10.2,29.7,0.78,68
2023-03-12,Paris,21.7,45.6,12.2,43.1,1.36,71
2023-03-13,Paris,25.4,35.2,13.5,35.8,1.27,79
2023-03-14,Paris,17.1,27.1,8.7,18.8,1.12,62
2023-03-15,Paris,29.5,43.9,16.0,29.6,2.16,88
2023-03-16,Paris,17.6,27.7,8.9,42.9,0.24,63
2023-03-17,Paris,29.8,54.9,12.3,40.9,2.01,88
2023-03-18,Paris,13.4,21.9,5.2,28.3,1.14,54
2023-03-19,Paris,14.1,22.8,6.3,32.9,1.62,55
2023-03-20,Paris,20.4,30.2,14.9,35.4,0.55,68
2023-03-21,Paris,23.1,41.2,13.9,54.8,1.27,74
2023-03-22,Paris,18.4,39.7,5.9,33.1,0.64,64
2023-03-23,Paris,16.7,26.9,10.4,50.3,1.0,61
2023-03-24,Paris,9.2,20.2,3.2,30.0,0.97,38
2023-03-25,Paris,15.1,18.7,13.6,29.6,0.96,57
2023-03-26,Paris,15.4,16.4,7.5,44.1,0.67,58
2023-03-27,Paris,21.3,35.9,7.9,55.9,1.27,70
2023-03-28,Paris,16.3,31.0,7.6,32.7,1.94,60
2023-03-29,Paris,27.0,49.1,20.3,33.5,3.71,82
2023-03-30,Paris,20.3,34.0,13.7,41.2,1.89,68
2023-03-31,Paris,10.6,26.4,1.3,31.5,0.1,44
2023-04-01,Paris,22.1,37.0,14.1,43.6,1.79,72
2023-04-02,Paris,15.2,22.5,4.6,30.4,1.41,58
2023-04-03,Paris,18.8,26.2,7.1,32.7,1.72,65
2023-04-04,Paris,9.6,17.9,8.5,36.3,0.93,40
2023-04-05,Paris,12.9,19.8,12.0,41.7,1.05,53
2023-04-06,Paris,19.9,28.1,13.5,48.5,2.22,67
2023-04-07,Paris,21.8,35.9,16.9,41.9,1.57,71
2023-04-08,Paris,15.2,26.2,8.6,43.5,0.96,58
2023-04-09,Paris,17.7,32.0,9.1,44.8,1.23,63
2023-04-10,Paris,19.3,35.1,13.7,43.4,2.19,66
2023-04-11,Paris,20.4,42.5,11.7,41.6,2.92,68
2023-04-12,Paris,12.2,23.0,8.3,35.1,0.76,51
2023-04-13,Paris,17.6,31.3,12.0,30.8,1.61,62
2023-04-14,Paris,23.0,39.4,16.0,38.8,2.27,74
2023-04-15,Paris,17.3,30.0,7.4,53.1,1.48,62
2023-04-16,Paris,10.8,24.7,2.5,36.2,0.55,45
2023-04-17,Paris,16.1,35.4,13.9,29.0,0.96,59
2023-04-18,Paris,22.4,27.5,7.6,34.4,0.86,73
2023-04-19,Paris,15.5,28.0,9.1,39.6,1.63,58
2023-04-20,Paris,17.6,36.6,13.3,35.3,0.34,63
2023-04-21,Paris,7.2,19.4,2.7,36.6,0.89,30
2023-04-22,Paris,4.8,3.5,1.9,35.1,0.96,20
2023-04-23,Paris,3.8,9.4,2.9,35.4,0.1,16
2023-04-24,Paris,19.6,32.4,13.8,42.0,1.8,67
2023-04-25,Paris,14.0,21.7,5.7,36.1,1.17,55
2023-04-26,Paris,7.7,20.9,1.5,36.1,0.1,32
2023-04-27,Paris,16.4,39.4,4.3,41.0,0.53,60
2023-04-28,Paris,17.6,36.2,10.2,44.2,2.11,63
2023-04-29,Paris,1.5,10.1,1.5,54.0,0.45,6
2023-04-30,Paris,7.8,12.8,9.1,29.9,0.58,32
2023-05-01,Paris,14.9,30.3,11.7,32.4,0.89,57
2023-05-02,Paris,9.1,19.8,3.0,34.5,0.94,38
2023-05-03,Paris,4.9,13.0,1.0,31.2,0.38,20
2023-05-04,Paris,11.0,31.1,3.4,31.9,0.58,46
2023-05-05,Paris,4.7,15.0,3.6,32.2,0.4,20
2023-05-06,Paris,8.6,9.9,8.8,48.4,0.31,36
2023-05-07,Paris,9.3,17.0,3.5,33.8,0.95,39
2023-05-08,Paris,11.9,24.0,4.4,20.6,0.85,49
2023-05-09,Paris,13.5,28.9,6.0,34.4,1.05,54
2023-05-10,Paris,21.6,33.1,7.9,35.3,1.42,71
2023-05-11,Paris,18.1,24.8,10.0,45.5,1.47,64
2023-05-12,Paris,8.0,9.0,4.5,33.3,0.1,33
2023-05-13,Paris,9.5,18.6,5.7,34.6,0.1,40
2023-05-14,Paris,6.1,23.2,7.3,39.2,0.1,25
2023-05-15,Paris,7.4,15.3,1.5,29.1,0.42,31
2023-05-16,Paris,7.9,11.8,3.1,42.0,0.75,33
2023-05-17,Paris,16.8,33.7,8.2,51.5,1.86,61
2023-05-18,Paris,11.9,22.9,6.5,38.3,0.66,50
2023-05-19,Paris,14.2,26.9,1.6,24.8,1.64,55
2023-05-20,Paris,10.5,27.7,9.6,26.1,0.74,44
2023-05-21,Paris,9.4,13.8,5.8,30.2,1.0,39
2023-05-22,Paris,2.9,11.4,5.2,26.7,0.1,12
2023-05-23,Paris,18.4,25.4,10.5,26.5,1.21,64
2023-05-24,Paris,12.1,16.3,4.4,40.2,0.54,51
2023-05-25,Paris,21.4,38.6,11.6,34.1,1.45,70
2023-05-26,Paris,6.2,11.3,6.6,39.6,0.88,26
2023-05-27,Paris,7.7,5.6,5.8,23.8,1.45,32
2023-05-28,Paris,10.0,20.1,3.6,31.0,1.39,41
2023-05-29,Paris,10.0,26.8,6.0,41.6,0.29,42
2023-05-30,Paris,7.5,21.2,10.2,56.7,0.98,31
2023-05-31,Paris,1.0,1.0,4.0,28.8,0.1,4
2023-06-01,Paris,9.4,13.5,8.3,36.3,0.62,39
2023-06-02,Paris,3.4,1.0,1.0,29.6,0.34,14
2023-06-03,Paris,13.1,20.1,16.3,37.8,0.67,53
2023-06-04,Paris,17.7,14.2,15.3,51.0,2.13,63
2023-06-05,Paris,13.2,26.6,9.2,44.4,0.49,53
2023-06-06,Paris,10.1,19.0,2.5,46.9,1.29,42
2023-06-07,Paris,7.9,9.1,2.7,43.4,1.27,33
2023-06-08,Paris,13.9,19.8,5.3,43.2,1.75,55
2023-06-09,Paris,4.4,12.2,3.3,33.2,0.83,18
2023-06-10,Paris,9.6,15.5,8.8,42.3,0.1,40
2023-06-11,Paris,10.1,24.4,2.9,34.0,0.31,42
2023-06-12,Paris,19.8,33.4,12.8,40.4,1.4,67
2023-06-13,Paris,13.9,27.9,6.8,56.3,1.4,55
2023-06-14,Paris,10.7,8.5,6.2,25.2,0.78,45
2023-06-15,Paris,11.5,15.2,7.2,48.3,1.34,48
2023-06-16,Paris,16.5,36.2,1.0,55.6,2.06,60
2023-06-17,Paris,13.0,20.1,10.2,43.1,1.15,53
2023-06-18,Paris,14.5,18.9,9.1,43.7,0.2,56
2023-06-19,Paris,10.0,27.3,4.0,45.4,0.25,42
2023-06-20,Paris,15.7,36.3,3.4,25.1,0.85,59
2023-06-21,Paris,8.9,19.5,6.0,35.3,0.62,37
2023-06-22,Paris,8.1,17.5,5.0,37.9,1.01,34
2023-06-23,Paris,8.0,17.7,5.5,33.5,0.1,33
2023-06-24,Paris,9.2,10.9,6.4,43.5,0.1,38
2023-06-25,Paris,1.0,1.0,1.0,49.1,0.24,4
2023-06-26,Paris,14.4,29.6,11.8,31.5,1.62,56
2023-06-27,Paris,11.3,22.0,6.0,34.8,0.6,47
2023-06-28,Paris,10.7,21.0,6.9,44.2,1.48,45
2023-06-29,Paris,9.7,13.2,10.3,38.9,0.1,41
2023-06-30,Paris,6.2,14.1,3.3,39.0,0.1,26
2023-07-01,Paris,3.8,4.2,4.4,38.4,1.06,16
2023-07-02,Paris,11.0,22.6,9.9,24.3,1.17,46
2023-07-03,Paris,13.1,20.3,7.3,46.0,1.25,53
2023-07-04,Paris,10.8,18.9,2.2,34.0,1.3,45
2023-07-05,Paris,5.1,1.0,1.0,43.9,0.12,21
2023-07-06,Paris,8.3,11.1,6.3,52.8,0.1,34
2023-07-07,Paris,11.0,22.5,5.8,23.2,0.1,46
2023-07-08,Paris,8.5,20.6,9.3,21.2,0.46,35
2023-07-09,Paris,6.3,13.7,5.0,43.9,0.37,26
2023-07-10,Paris,1.0,1.4,6.3,39.7,0.78,4
2023-07-11,Paris,4.7,8.3,1.0,29.1,0.16,20
2023-07-12,Paris,8.4,18.9,4.1,31.1,1.09,35
2023-07-13,Paris,10.9,17.9,3.9,40.6,0.72,46
2023-07-14,Paris,11.7,23.8,6.1,42.2,0.66,49
2023-07-15,Paris,8.0,16.3,9.3,36.5,0.75,34
2023-07-16,Paris,11.4,12.4,7.6,39.8,0.12,48
2023-07-17,Paris,1.0,1.9,3.2,37.3,0.1,4
2023-07-18,Paris,13.2,20.9,6.5,49.9,0.51,53
2023-07-19,Paris,4.0,6.0,1.8,47.0,0.1,17
2023-07-20,Paris,1.2,1.0,1.0,40.7,0.1,5
2023-07-21,Paris,13.0,26.1,8.2,45.6,0.68,53
