time,latitude,longitude,depth_km,magnitude,region,tsunami_risk,energy_joules
2015-05-16 11:30:25,-23.4223,-66.9864,27.5,4.28,Andes Subduction Zone (Chile/Peru),0,165958690743.7556
2015-05-16 17:32:10,67.2102,-135.966,80.3,4.41,Aleutian-Alaska Arc,0,260015956316.52667
2015-05-16 20:28:56,27.4835,83.8937,31.8,4.44,Himalaya-Alpide Belt,0,288403150312.66113
2015-05-17 15:53:34,53.6884,-137.6806,47.1,4.14,Aleutian-Alaska Arc,0,102329299228.07495
2015-05-18 00:09:16,13.1,90.7756,16.1,4.02,Himalaya-Alpide Belt,0,67608297539.197914
2015-05-18 23:33:15,34.5432,139.4118,22.0,4.1,Japan-Kuril Subduction Zone,0,89125093813.3744
2015-05-20 12:00:17,0.2983,117.8375,35.6,4.04,Indonesia-Philippines Arc,0,72443596007.49892
2015-05-20 13:50:35,32.9102,109.7008,19.9,4.14,Himalaya-Alpide Belt,0,102329299228.07495
2015-05-20 17:17:17,28.694,106.1484,28.0,4.78,Himalaya-Alpide Belt,0,933254300796.9886
2015-05-21 23:21:12,-3.7199,114.0753,112.2,4.25,Indonesia-Philippines Arc,0,149623565609.44357
2015-05-22 22:29:42,50.0869,100.8313,20.7,4.24,Himalaya-Alpide Belt,0,144543977074.5928
2015-05-23 00:41:45,15.7703,-96.4352,2.0,4.21,Mexico-Central America Trench,0,130316677845.22948
2015-05-23 02:17:07,-24.1013,178.7737,2.0,4.33,New Zealand-Tonga Arc,0,197242273611.48535
2015-05-23 04:21:49,-12.2087,-44.8519,11.3,4.19,Mid-Atlantic Ridge,0,121618600064.63704
2015-05-23 09:21:09,36.8423,-122.0353,9.5,4.13,California-Cascadia Fault System,0,98855309465.6941
2015-05-23 16:49:19,-12.0941,132.5491,37.4,4.64,Indonesia-Philippines Arc,0,575439937337.1543
2015-05-24 20:02:27,-8.7855,125.2742,23.6,4.92,Indonesia-Philippines Arc,0,1513561248436.2073
2015-05-25 11:38:51,-18.7837,-85.9086,99.8,4.61,Andes Subduction Zone (Chile/Peru),0,518800038928.96094
2015-05-26 02:06:35,-18.3447,-44.5694,2.0,4.01,Andes Subduction Zone (Chile/Peru),0,65313055264.74716
2015-05-28 06:46:21,-14.5552,126.5353,80.4,4.3,Indonesia-Philippines Arc,0,177827941003.89227
2015-05-28 15:12:14,-5.3405,113.2756,68.4,4.33,Indonesia-Philippines Arc,0,197242273611.48535
2015-05-29 00:06:48,37.2892,20.1812,8.7,4.22,Mid-Atlantic Ridge,0,134896288259.16505
2015-05-30 05:06:48,-10.9502,-72.5624,36.4,4.1,Andes Subduction Zone (Chile/Peru),0,89125093813.3744
2015-05-31 20:38:21,-8.1133,143.6253,2.0,4.21,Indonesia-Philippines Arc,0,130316677845.22948
2015-06-02 06:41:06,14.2963,-90.3031,23.2,4.19,Mexico-Central America Trench,0,121618600064.63704
2015-06-04 21:42:32,1.885,-34.0519,15.3,5.37,Mid-Atlantic Ridge,0,7161434102129.027
2015-06-06 14:27:09,33.4876,70.0837,2.0,4.16,Himalaya-Alpide Belt,0,109647819614.31828
2015-06-06 20:35:05,-6.4818,-51.3916,111.4,4.01,Andes Subduction Zone (Chile/Peru),0,65313055264.74716
2015-06-08 22:45:17,65.7401,-161.5942,56.6,4.44,Aleutian-Alaska Arc,0,288403150312.66113
2015-06-09 04:54:37,63.8271,-157.1522,2.0,4.07,Aleutian-Alaska Arc,0,80352612218.56194
2015-06-10 10:12:50,40.1125,13.5117,13.2,4.56,Mediterranean-Aegean Zone,0,436515832240.16656
2015-06-11 23:35:08,13.2898,-83.5349,2.0,5.31,Mexico-Central America Trench,0,5821032177708.722
2015-06-12 00:32:50,38.7326,-119.5905,17.0,5.8,California-Cascadia Fault System,0,31622776601683.793
2015-06-12 07:15:13,33.9785,71.9265,58.9,4.24,Himalaya-Alpide Belt,0,144543977074.5928
2015-06-12 08:36:32,7.3361,33.4135,22.3,5.51,East African Rift,0,11614486138403.46
2015-06-13 02:05:43,-3.5909,121.8653,44.0,4.64,Indonesia-Philippines Arc,0,575439937337.1543
2015-06-14 10:17:15,-7.6059,111.5694,152.0,4.21,Indonesia-Philippines Arc,0,130316677845.22948
2015-06-14 17:22:59,4.0881,102.3291,2.0,4.26,Indonesia-Philippines Arc,0,154881661891.24796
2015-06-16 11:45:34,-17.0587,-95.5285,40.3,4.42,Andes Subduction Zone (Chile/Peru),0,269153480392.6914
2015-06-16 11:47:49,11.0793,44.3658,19.7,4.09,East African Rift,0,86099375218.45981
2015-06-17 09:01:42,36.9586,142.2241,2.0,4.31,Japan-Kuril Subduction Zone,0,184077200146.8958
2015-06-18 13:02:23,36.3886,25.5674,12.4,5.23,Mediterranean-Aegean Zone,0,4415704473533.121
2015-06-18 23:37:40,11.7208,-99.2162,39.8,4.36,Mexico-Central America Trench,0,218776162394.95517
2015-06-19 03:48:57,33.6155,142.5901,167.8,4.59,Japan-Kuril Subduction Zone,0,484172367584.0979
2015-06-19 11:10:45,38.9205,97.8861,41.0,4.02,Himalaya-Alpide Belt,0,67608297539.197914
2015-06-19 12:27:05,-5.5441,112.7134,76.2,4.26,Indonesia-Philippines Arc,0,154881661891.24796
2015-06-19 23:16:19,33.7296,37.7763,21.8,4.01,Mediterranean-Aegean Zone,0,65313055264.74716
2015-06-20 03:18:38,35.2977,-126.3478,3.7,4.94,California-Cascadia Fault System,0,1621810097358.933
2015-06-20 05:51:24,-9.9089,99.6427,146.5,4.8,Indonesia-Philippines Arc,0,1000000000000.0
2015-06-20 08:30:28,-19.758,-72.7349,87.3,4.02,Andes Subduction Zone (Chile/Peru),0,67608297539.197914
2015-06-20 21:50:37,6.8685,92.4411,56.7,4.1,Himalaya-Alpide Belt,0,89125093813.3744
2015-06-21 21:20:27,-4.3418,126.2104,221.1,4.15,Indonesia-Philippines Arc,0,105925372517.72897
2015-06-21 22:25:53,41.5772,139.5914,34.3,4.48,Japan-Kuril Subduction Zone,0,331131121482.59076
2015-06-22 09:48:58,-17.5811,-48.395,20.4,5.2,Andes Subduction Zone (Chile/Peru),0,3981071705534.9854
2015-06-22 10:21:23,35.1627,-117.7948,6.4,4.38,California-Cascadia Fault System,0,234422881531.99274
2015-06-24 17:13:28,34.1706,-126.6238,18.1,4.45,California-Cascadia Fault System,0,298538261891.79694
2015-06-24 19:46:19,48.0051,94.6849,54.4,5.4,Himalaya-Alpide Belt,0,7943282347242.8545
2015-06-25 04:49:57,60.6677,-157.2348,2.0,4.1,Aleutian-Alaska Arc,0,89125093813.3744
2015-06-26 15:18:29,-1.4178,131.2508,42.2,4.54,Indonesia-Philippines Arc,0,407380277804.1122
2015-06-27 09:39:14,55.5452,-158.9943,73.6,4.03,Aleutian-Alaska Arc,0,69984199600.22717
2015-06-28 21:40:02,38.1481,74.1049,43.9,5.04,Himalaya-Alpide Belt,0,2290867652767.77
2015-06-30 15:56:20,22.8547,-96.4794,47.1,4.2,Mexico-Central America Trench,0,125892541179.41713
2015-07-01 00:32:47,61.7159,-149.3412,6.1,4.72,Aleutian-Alaska Arc,0,758577575029.182
2015-07-01 22:21:40,23.1999,69.7224,28.7,4.03,Himalaya-Alpide Belt,0,69984199600.22717
2015-07-04 18:29:56,36.9842,134.6977,33.0,4.23,Japan-Kuril Subduction Zone,0,139636836105.59363
2015-07-05 06:51:45,42.663,-129.8523,12.6,4.01,California-Cascadia Fault System,0,65313055264.74716
2015-07-05 20:53:35,2.5617,115.7735,2.0,4.26,Indonesia-Philippines Arc,0,154881661891.24796
2015-07-06 02:44:36,35.5837,141.4646,2.0,4.08,Japan-Kuril Subduction Zone,0,83176377110.26709
2015-07-06 08:36:17,19.8523,-96.1873,2.0,4.14,Mexico-Central America Trench,0,102329299228.07495
2015-07-07 09:22:45,37.2916,151.3726,52.7,4.98,Japan-Kuril Subduction Zone,0,1862087136662.8657
2015-07-08 08:30:38,28.3262,34.3781,22.6,4.14,Mediterranean-Aegean Zone,0,102329299228.07495
2015-07-09 02:38:02,-7.2463,134.0648,155.9,4.29,Indonesia-Philippines Arc,0,171790838715.75858
2015-07-09 03:04:52,17.5315,-104.4307,17.8,5.06,Mexico-Central America Trench,0,2454708915685.0337
2015-07-10 14:32:31,-25.6705,-40.287,3.8,4.23,Mid-Atlantic Ridge,0,139636836105.59363
2015-07-10 17:20:16,58.4644,-154.6245,41.1,4.81,Aleutian-Alaska Arc,0,1035142166679.3452
2015-07-10 20:50:53,15.4179,-92.2845,47.6,4.01,Mexico-Central America Trench,0,65313055264.74716
2015-07-11 19:58:23,13.3016,-96.9467,2.0,4.23,Mexico-Central America Trench,0,139636836105.59363
2015-07-11 21:36:35,2.3489,136.0699,110.3,4.22,Indonesia-Philippines Arc,0,134896288259.16505
2015-07-12 20:20:19,35.558,21.3364,31.0,4.42,Mediterranean-Aegean Zone,0,269153480392.6914
2015-07-13 11:30:37,-10.0432,100.8249,58.9,4.03,Indonesia-Philippines Arc,0,69984199600.22717
2015-07-14 13:33:33,-19.2293,-41.1306,13.3,4.65,Mid-Atlantic Ridge,0,595662143529.011
2015-07-16 18:50:41,19.1216,-100.1489,29.8,4.15,Mexico-Central America Trench,0,105925372517.72897
2015-07-17 00:59:49,18.7022,-56.6346,13.4,4.04,Mid-Atlantic Ridge,0,72443596007.49892
2015-07-17 05:03:13,37.9731,127.6941,56.5,5.52,Japan-Kuril Subduction Zone,0,12022644346174.082
2015-07-17 07:27:30,51.7973,21.285,34.4,4.02,Mediterranean-Aegean Zone,0,67608297539.197914
2015-07-17 10:23:51,16.7798,-96.1768,53.7,4.51,Mexico-Central America Trench,0,367282300498.0842
2015-07-18 10:17:43,4.1741,123.0747,149.9,4.56,Indonesia-Philippines Arc,0,436515832240.16656
2015-07-18 15:31:47,-24.2037,-64.4921,100.0,4.17,Andes Subduction Zone (Chile/Peru),0,113501081567.23143
2015-07-19 00:36:18,36.81,15.8209,15.5,4.32,Mediterranean-Aegean Zone,0,190546071796.32523
2015-07-19 03:02:15,-0.9526,29.853,14.0,4.59,Mid-Atlantic Ridge,0,484172367584.0979
2015-07-19 12:50:28,31.9576,146.2304,31.6,4.16,Japan-Kuril Subduction Zone,0,109647819614.31828
2015-07-19 17:15:34,36.6576,136.4845,50.4,5.23,Japan-Kuril Subduction Zone,0,4415704473533.121
2015-07-19 20:05:31,1.9575,132.4196,19.2,5.03,Indonesia-Philippines Arc,0,2213094709605.632
2015-07-20 05:03:24,-39.9401,-55.717,48.7,4.07,Andes Subduction Zone (Chile/Peru),0,80352612218.56194
2015-07-21 12:14:40,-24.4891,-45.9699,2.0,4.47,Andes Subduction Zone (Chile/Peru),0,319889510969.13904
2015-07-21 22:23:59,-3.6867,-3.015,4.1,4.03,Mid-Atlantic Ridge,0,69984199600.22717
2015-07-22 13:21:18,4.7039,96.7669,140.3,5.35,Indonesia-Philippines Arc,0,6683439175686.135
2015-07-22 21:23:13,40.1762,139.4788,2.0,4.21,Japan-Kuril Subduction Zone,0,130316677845.22948
2015-07-24 07:06:20,-3.1993,34.5753,15.0,4.86,East African Rift,0,1230268770812.381
2015-07-24 18:22:31,-9.3208,-69.9821,43.1,5.01,Andes Subduction Zone (Chile/Peru),0,2065380155810.527
2015-07-24 22:53:08,15.3056,79.4775,2.0,4.01,Himalaya-Alpide Belt,0,65313055264.74716
2015-07-25 00:32:11,41.9887,-124.8742,23.1,4.36,California-Cascadia Fault System,0,218776162394.95517
2015-07-26 06:06:37,-0.9434,20.1874,19.9,4.02,East African Rift,0,67608297539.197914
2015-07-26 10:59:53,41.7498,149.0047,59.9,4.16,Japan-Kuril Subduction Zone,0,109647819614.31828
2015-07-26 15:20:04,-11.2251,125.2512,205.9,4.19,Indonesia-Philippines Arc,0,121618600064.63704
2015-07-26 17:22:06,-5.3398,118.5172,73.2,4.28,Indonesia-Philippines Arc,0,165958690743.7556
2015-07-26 18:12:34,-14.8296,165.8043,81.2,4.44,New Zealand-Tonga Arc,0,288403150312.66113
2015-07-26 18:31:54,58.2309,-169.222,48.0,4.07,Aleutian-Alaska Arc,0,80352612218.56194
2015-07-27 08:44:38,36.5734,137.8849,168.7,4.09,Japan-Kuril Subduction Zone,0,86099375218.45981
2015-07-29 14:55:06,34.8416,140.9103,119.5,4.15,Japan-Kuril Subduction Zone,0,105925372517.72897
2015-07-29 18:14:22,-25.7592,-54.6637,16.5,4.87,Andes Subduction Zone (Chile/Peru),0,1273503081016.6628
2015-07-29 20:11:38,10.1262,98.7542,23.8,4.21,Himalaya-Alpide Belt,0,130316677845.22948
2015-07-29 22:23:09,-9.9709,-173.2769,32.3,4.85,New Zealand-Tonga Arc,0,1188502227437.0166
2015-07-30 23:12:22,28.9912,144.8523,2.0,4.1,Japan-Kuril Subduction Zone,0,89125093813.3744
2015-07-31 11:16:47,-1.2241,-30.1835,14.2,4.03,Mid-Atlantic Ridge,0,69984199600.22717
2015-08-01 01:19:44,-3.6838,123.0376,65.4,4.36,Indonesia-Philippines Arc,0,218776162394.95517
2015-08-01 09:28:50,58.3201,-141.547,43.7,5.03,Aleutian-Alaska Arc,0,2213094709605.632
2015-08-02 22:57:12,33.9988,141.525,184.4,5.01,Japan-Kuril Subduction Zone,0,2065380155810.527
2015-08-03 02:32:04,-37.8321,-162.8219,131.6,5.44,New Zealand-Tonga Arc,0,9120108393559.115
2015-08-03 14:53:51,53.8267,-147.2365,38.9,5.64,Aleutian-Alaska Arc,0,18197008586099.75
2015-08-05 19:02:15,40.4064,-115.0367,15.4,4.4,California-Cascadia Fault System,0,251188643150.95822
2015-08-06 02:29:48,39.4064,-117.4264,7.6,4.33,California-Cascadia Fault System,0,197242273611.48535
2015-08-07 00:13:22,41.2084,32.1723,11.4,4.03,Mediterranean-Aegean Zone,0,69984199600.22717
2015-08-07 00:17:42,15.4636,-12.4491,4.5,5.74,Mid-Atlantic Ridge,0,25703957827688.645
2015-08-07 01:49:56,37.4869,31.5381,10.1,4.48,Mediterranean-Aegean Zone,0,331131121482.59076
2015-08-07 09:27:23,-18.0252,-75.2653,94.5,4.17,Andes Subduction Zone (Chile/Peru),0,113501081567.23143
2015-08-07 15:18:21,36.1992,-121.8566,2.0,4.33,California-Cascadia Fault System,0,197242273611.48535
2015-08-07 16:00:22,32.3644,146.5424,85.9,4.55,Japan-Kuril Subduction Zone,0,421696503428.5823
2015-08-07 21:25:34,58.0136,-154.976,39.8,4.07,Aleutian-Alaska Arc,0,80352612218.56194
2015-08-09 14:36:11,10.1688,-98.2996,30.7,4.82,Mexico-Central America Trench,0,1071519305237.6093
2015-08-09 17:20:19,38.7715,-126.2625,2.0,4.09,California-Cascadia Fault System,0,86099375218.45981
2015-08-10 19:11:22,6.4716,-103.4035,77.7,4.02,Mexico-Central America Trench,0,67608297539.197914
2015-08-10 23:10:52,-11.6054,113.3336,10.9,4.81,Indonesia-Philippines Arc,0,1035142166679.3452
2015-08-12 03:33:11,-1.8222,123.9891,116.4,4.68,Indonesia-Philippines Arc,0,660693448007.5964
2015-08-13 05:33:00,-2.4883,121.2488,157.4,4.0,Indonesia-Philippines Arc,0,63095734448.019424
2015-08-13 21:11:00,65.7309,-18.1278,11.9,4.06,Mid-Atlantic Ridge,0,77624711662.86928
2015-08-14 12:34:25,8.6535,120.1192,173.0,4.34,Indonesia-Philippines Arc,0,204173794466.95233
2015-08-14 12:42:22,-21.9077,-81.2898,166.6,4.49,Andes Subduction Zone (Chile/Peru),0,342767786546.45044
2015-08-15 04:49:46,44.0677,156.0788,2.0,4.03,Japan-Kuril Subduction Zone,0,69984199600.22717
2015-08-15 11:29:11,38.1293,141.7136,18.2,4.07,Japan-Kuril Subduction Zone,0,80352612218.56194
2015-08-15 15:52:46,33.2889,153.1406,122.6,4.24,Japan-Kuril Subduction Zone,0,144543977074.5928
2015-08-16 13:31:19,56.0931,-149.6208,102.2,4.27,Aleutian-Alaska Arc,0,160324539069.0035
2015-08-17 06:16:48,41.8538,145.2174,2.0,4.19,Japan-Kuril Subduction Zone,0,121618600064.63704
2015-08-18 10:13:40,59.9058,-168.0694,2.0,4.14,Aleutian-Alaska Arc,0,102329299228.07495
2015-08-18 16:17:29,-5.9216,114.1502,215.0,4.49,Indonesia-Philippines Arc,0,342767786546.45044
2015-08-18 18:26:05,34.0223,-122.6865,2.0,4.19,California-Cascadia Fault System,0,121618600064.63704
2015-08-19 00:10:50,64.1484,-147.7142,6.4,4.55,Aleutian-Alaska Arc,0,421696503428.5823
2015-08-21 09:53:45,-21.7836,-63.7321,47.2,4.44,Andes Subduction Zone (Chile/Peru),0,288403150312.66113
2015-08-21 19:27:56,40.3031,144.7259,59.1,4.76,Japan-Kuril Subduction Zone,0,870963589956.0796
2015-08-21 21:35:14,28.3902,76.0494,37.2,4.54,Himalaya-Alpide Belt,0,407380277804.1122
2015-08-24 03:38:59,-23.5512,-73.4081,2.0,4.18,Andes Subduction Zone (Chile/Peru),0,117489755493.95303
2015-08-24 20:26:12,39.0691,29.3819,28.8,4.61,Mediterranean-Aegean Zone,0,518800038928.96094
2015-08-25 00:12:22,50.0381,107.9916,49.3,4.18,Himalaya-Alpide Belt,0,117489755493.95303
2015-08-26 09:24:17,33.6063,-117.6107,9.1,4.33,California-Cascadia Fault System,0,197242273611.48535
2015-08-26 11:39:42,-7.3227,23.9999,21.4,4.64,Mid-Atlantic Ridge,0,575439937337.1543
2015-08-26 17:41:16,-29.7779,-161.5159,2.0,4.05,New Zealand-Tonga Arc,0,74989420933.24559
2015-08-27 01:17:14,-26.0187,-73.2913,62.9,5.84,Andes Subduction Zone (Chile/Peru),0,36307805477010.02
2015-08-27 13:57:43,-29.7741,-83.8435,109.5,4.04,Andes Subduction Zone (Chile/Peru),0,72443596007.49892
2015-08-28 07:21:57,-25.9408,166.97,2.0,4.41,New Zealand-Tonga Arc,0,260015956316.52667
2015-08-29 13:43:49,8.3179,-94.0893,42.8,4.5,Mexico-Central America Trench,0,354813389233.57605
2015-08-29 22:36:04,39.2363,139.9292,184.3,4.42,Japan-Kuril Subduction Zone,0,269153480392.6914
2015-08-29 23:13:46,38.7585,134.8916,2.0,4.19,Japan-Kuril Subduction Zone,0,121618600064.63704
2015-08-30 01:23:53,12.1889,105.3667,73.4,4.26,Indonesia-Philippines Arc,0,154881661891.24796
2015-08-30 22:22:15,27.475,14.6782,15.7,7.53,Mediterranean-Aegean Zone,1,1.2445146117713818e+16
2015-08-31 04:52:29,-19.2785,-55.6388,23.5,4.15,Andes Subduction Zone (Chile/Peru),0,105925372517.72897
2015-08-31 18:10:00,27.3777,12.6371,22.4,4.45,Mediterranean-Aegean Zone,0,298538261891.79694
2015-09-01 00:41:16,62.7534,-151.9219,35.2,4.59,Aleutian-Alaska Arc,0,484172367584.0979
2015-09-01 09:01:25,10.0498,-96.2784,66.9,4.38,Mexico-Central America Trench,0,234422881531.99274
2015-09-01 18:35:44,38.5349,-122.9492,2.7,5.28,California-Cascadia Fault System,0,5248074602497.712
2015-09-03 00:26:06,-24.2108,167.6234,27.1,4.1,New Zealand-Tonga Arc,0,89125093813.3744
2015-09-03 04:20:39,27.5738,107.4106,17.8,4.48,Himalaya-Alpide Belt,0,331131121482.59076
2015-09-03 18:17:42,9.4738,110.8392,95.5,4.13,Indonesia-Philippines Arc,0,98855309465.6941
2015-09-04 10:37:15,-36.008,-70.7228,4.6,4.47,Andes Subduction Zone (Chile/Peru),0,319889510969.13904
2015-09-05 10:15:47,16.7304,-87.5243,114.7,4.31,Mexico-Central America Trench,0,184077200146.8958
2015-09-06 08:24:29,36.5921,-127.737,18.4,6.39,California-Cascadia Fault System,0,242661009508240.44
2015-09-06 12:07:25,-12.2652,117.6393,46.9,4.2,Indonesia-Philippines Arc,0,125892541179.41713
2015-09-06 18:45:02,-14.0091,107.0766,221.0,4.86,Indonesia-Philippines Arc,0,1230268770812.381
2015-09-07 19:20:38,41.8458,142.262,97.1,4.38,Japan-Kuril Subduction Zone,0,234422881531.99274
2015-09-08 14:05:22,-3.213,123.2498,2.0,4.19,Indonesia-Philippines Arc,0,121618600064.63704
2015-09-09 03:23:57,30.5867,-118.2748,7.7,4.53,California-Cascadia Fault System,0,393550075455.7764
2015-09-09 21:27:12,-22.5357,-162.6212,398.9,5.75,New Zealand-Tonga Arc,0,26607250597988.14
2015-09-10 21:04:08,-14.0834,-179.2712,15.2,4.27,New Zealand-Tonga Arc,0,160324539069.0035
2015-09-10 22:57:25,-36.6027,-54.9585,5.1,4.49,Andes Subduction Zone (Chile/Peru),0,342767786546.45044
2015-09-11 11:20:29,25.3745,77.167,19.0,4.44,Himalaya-Alpide Belt,0,288403150312.66113
2015-09-11 22:38:40,-6.2271,-53.2702,11.6,4.81,Mid-Atlantic Ridge,0,1035142166679.3452
2015-09-12 11:25:38,-8.4693,-71.7911,91.9,4.14,Andes Subduction Zone (Chile/Peru),0,102329299228.07495
2015-09-12 17:08:00,56.5187,-155.5555,124.5,4.83,Aleutian-Alaska Arc,0,1109174815262.401
2015-09-13 03:28:37,-75.0432,-78.5285,9.7,4.91,Mid-Atlantic Ridge,0,1462177174456.7153
2015-09-13 11:26:26,-23.4631,-90.1588,2.0,4.08,Andes Subduction Zone (Chile/Peru),0,83176377110.26709
2015-09-14 08:57:29,-5.3791,107.1255,18.2,4.87,Indonesia-Philippines Arc,0,1273503081016.6628
2015-09-15 16:28:36,-28.0976,-82.1576,48.9,4.67,Andes Subduction Zone (Chile/Peru),0,638263486190.5482
2015-09-15 23:02:56,36.2577,137.7008,161.7,4.1,Japan-Kuril Subduction Zone,0,89125093813.3744
2015-09-16 06:20:02,-7.551,123.979,280.4,4.85,Indonesia-Philippines Arc,0,1188502227437.0166
2015-09-16 10:53:59,-0.9792,115.2838,2.0,4.06,Indonesia-Philippines Arc,0,77624711662.86928
2015-09-16 11:23:44,35.0189,14.2129,19.1,4.9,Mediterranean-Aegean Zone,0,1412537544622.7554
2015-09-16 16:15:55,52.2498,-170.3605,13.2,4.11,Aleutian-Alaska Arc,0,92257142715.47629
2015-09-17 03:47:33,68.1475,-159.7942,18.3,4.36,Aleutian-Alaska Arc,0,218776162394.95517
2015-09-17 04:14:34,-6.8419,126.3171,2.0,4.65,Indonesia-Philippines Arc,0,595662143529.011
2015-09-17 14:15:32,30.0336,94.2804,35.1,4.13,Himalaya-Alpide Belt,0,98855309465.6941
2015-09-18 08:36:32,47.4288,141.1113,9.8,4.29,Japan-Kuril Subduction Zone,0,171790838715.75858
2015-09-18 12:45:36,29.7355,96.3405,11.6,7.03,Himalaya-Alpide Belt,0,2213094709605632.0
2015-09-19 07:44:02,8.8163,116.2318,46.3,4.3,Indonesia-Philippines Arc,0,177827941003.89227
2015-09-19 11:16:28,37.7595,137.9188,95.6,4.37,Japan-Kuril Subduction Zone,0,226464430759.30618
2015-09-19 22:49:47,42.9493,136.2667,18.3,4.54,Japan-Kuril Subduction Zone,0,407380277804.1122
2015-09-21 13:00:02,33.629,13.5175,17.4,4.44,Mediterranean-Aegean Zone,0,288403150312.66113
2015-09-22 04:05:58,32.3117,30.8859,9.2,6.18,Mediterranean-Aegean Zone,0,117489755493953.03
2015-09-22 22:36:11,41.5375,15.9815,32.4,5.75,Mediterranean-Aegean Zone,0,26607250597988.14
2015-09-23 04:12:41,55.8137,-150.3248,30.3,4.09,Aleutian-Alaska Arc,0,86099375218.45981
2015-09-25 11:36:59,-2.0232,110.3157,2.0,4.09,Indonesia-Philippines Arc,0,86099375218.45981
2015-09-26 17:25:51,-6.0449,114.0188,346.3,4.5,Indonesia-Philippines Arc,0,354813389233.57605
2015-09-27 02:53:34,37.0554,138.5062,150.0,4.02,Japan-Kuril Subduction Zone,0,67608297539.197914
2015-09-27 03:24:47,-31.086,-98.2846,4.6,4.07,Andes Subduction Zone (Chile/Peru),0,80352612218.56194
2015-09-27 05:16:34,50.2581,87.921,34.1,4.9,Himalaya-Alpide Belt,0,1412537544622.7554
2015-09-27 05:42:03,34.2992,-118.1187,6.3,5.06,California-Cascadia Fault System,0,2454708915685.0337
2015-09-27 10:37:04,18.4897,-102.602,25.6,4.02,Mexico-Central America Trench,0,67608297539.197914
2015-09-27 22:17:39,-26.7731,-174.6986,31.3,4.26,New Zealand-Tonga Arc,0,154881661891.24796
2015-09-28 15:50:00,-20.2451,157.1021,207.5,5.6,New Zealand-Tonga Arc,0,15848931924611.11
2015-09-28 20:16:16,-18.7732,-66.2887,66.0,4.19,Andes Subduction Zone (Chile/Peru),0,121618600064.63704
2015-09-29 08:33:14,15.0316,126.8781,15.0,4.2,Indonesia-Philippines Arc,0,125892541179.41713
2015-09-29 21:17:01,44.5884,148.2917,2.0,4.35,Japan-Kuril Subduction Zone,0,211348903983.66434
2015-09-30 13:08:16,-0.833,110.1463,210.7,4.26,Indonesia-Philippines Arc,0,154881661891.24796
2015-09-30 13:45:56,14.7063,-97.617,2.0,4.52,Mexico-Central America Trench,0,380189396320.5597
2015-09-30 21:03:09,-4.7453,133.2228,253.5,4.29,Indonesia-Philippines Arc,0,171790838715.75858
2015-10-02 03:44:58,10.278,111.6672,211.3,5.53,Indonesia-Philippines Arc,0,12445146117713.818
2015-10-02 09:23:25,40.8979,-123.5511,6.9,4.45,California-Cascadia Fault System,0,298538261891.79694
2015-10-02 23:50:00,3.0467,124.6393,167.0,4.49,Indonesia-Philippines Arc,0,342767786546.45044
2015-10-04 05:24:07,35.952,87.6166,18.3,4.39,Himalaya-Alpide Belt,0,242661009508.24045
2015-10-04 06:06:44,16.2119,81.4433,10.7,4.09,Himalaya-Alpide Belt,0,86099375218.45981
2015-10-04 07:24:02,-23.4707,-57.7856,91.8,4.46,Andes Subduction Zone (Chile/Peru),0,309029543251.3579
2015-10-04 12:22:57,-35.1239,-37.4662,6.3,6.38,Mid-Atlantic Ridge,0,234422881531992.75
2015-10-04 21:35:19,-5.4002,116.9315,291.3,4.29,Indonesia-Philippines Arc,0,171790838715.75858
2015-10-05 15:09:50,-8.5912,105.7448,74.0,4.22,Indonesia-Philippines Arc,0,134896288259.16505
2015-10-05 23:43:14,50.9983,88.7949,15.2,4.16,Himalaya-Alpide Belt,0,109647819614.31828
2015-10-06 06:29:48,29.3932,108.8896,36.7,4.1,Himalaya-Alpide Belt,0,89125093813.3744
